date,time,speedKPH,rpm,batteryVoltage,batteryPercentage,windSpeed,temp
"06 Feb, 2025",01:33 PM,40,3000,339.75,99,18,36.3
"06 Feb, 2025",01:33 PM,40,3000,340.0,99,18,36.2
"06 Feb, 2025",01:33 PM,40,3000,340.13,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,339.84,99,17,36.3
"06 Feb, 2025",01:33 PM,40,3000,339.76,99,18,36.4
"06 Feb, 2025",01:33 PM,40,3000,339.78,99,17,36.6
"06 Feb, 2025",01:33 PM,40,3000,339.77,99,17,36.4
"06 Feb, 2025",01:33 PM,40,3000,339.82,99,17,36.2
"06 Feb, 2025",01:33 PM,40,3000,340.04,99,17,36.1
"06 Feb, 2025",01:33 PM,40,3000,339.77,99,18,36.2
"06 Feb, 2025",01:33 PM,40,3000,339.92,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,339.75,99,18,36.0
"06 Feb, 2025",01:33 PM,40,3000,339.98,99,17,36.2
"06 Feb, 2025",01:33 PM,40,3000,339.79,99,18,36.3
"06 Feb, 2025",01:33 PM,40,3000,339.97,99,18,36.2
"06 Feb, 2025",01:33 PM,40,3000,340.04,99,18,36.0
"06 Feb, 2025",01:33 PM,40,3000,339.88,99,18,36.0
"06 Feb, 2025",01:33 PM,40,3000,339.99,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,339.79,99,18,36.0
"06 Feb, 2025",01:33 PM,40,3000,339.76,99,19,35.9
"06 Feb, 2025",01:33 PM,40,3000,339.91,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.75,99,19,35.8
"06 Feb, 2025",01:33 PM,40,3000,339.98,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,340.03,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,340.07,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.76,99,20,35.6
"06 Feb, 2025",01:33 PM,40,3000,339.78,99,20,35.4
"06 Feb, 2025",01:33 PM,40,3000,339.93,99,19,35.4
"06 Feb, 2025",01:33 PM,40,3000,340.03,99,19,35.4
"06 Feb, 2025",01:33 PM,40,3000,339.89,99,19,35.4
"06 Feb, 2025",01:33 PM,40,3000,340.04,99,19,35.3
"06 Feb, 2025",01:33 PM,40,3000,339.89,99,19,35.5
"06 Feb, 2025",01:33 PM,40,3000,339.94,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.98,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.91,99,19,35.8
"06 Feb, 2025",01:33 PM,40,3000,339.79,99,19,35.8
"06 Feb, 2025",01:33 PM,40,3000,339.91,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.98,99,19,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.99,99,19,35.5
"06 Feb, 2025",01:33 PM,40,3000,339.82,99,19,35.4
"06 Feb, 2025",01:33 PM,40,3000,339.91,99,19,35.4
"06 Feb, 2025",01:33 PM,40,3000,340.08,99,19,35.3
"06 Feb, 2025",01:34 PM,40,3000,339.79,99,19,35.3
"06 Feb, 2025",01:34 PM,40,3000,339.8,99,19,35.2
"06 Feb, 2025",01:34 PM,40,3000,339.84,99,19,35.2
"06 Feb, 2025",01:34 PM,40,3000,339.82,99,19,35.3
"06 Feb, 2025",01:34 PM,40,3000,339.87,99,20,35.1
"06 Feb, 2025",01:34 PM,40,3000,339.91,99,19,35.3
"06 Feb, 2025",01:34 PM,40,3000,339.78,99,19,35.4
"06 Feb, 2025",01:34 PM,40,3000,339.87,99,19,35.4
"06 Feb, 2025",01:34 PM,40,3000,340.07,99,19,35.2
"06 Feb, 2025",01:34 PM,40,3000,339.91,99,20,35.3
"06 Feb, 2025",01:34 PM,40,3000,339.99,99,19,35.3
"06 Feb, 2025",01:34 PM,40,3000,339.77,99,20,35.2
"06 Feb, 2025",01:34 PM,40,3000,340.12,99,20,35.2
"06 Feb, 2025",01:34 PM,40,3000,339.88,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.04,99,20,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.13,99,20,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.77,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.02,99,21,34.9
"06 Feb, 2025",01:34 PM,40,3000,339.82,99,20,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.05,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.11,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.07,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.1,99,20,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.83,99,20,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.81,99,20,34.8
"06 Feb, 2025",01:34 PM,40,3000,340.02,99,20,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.91,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,339.87,99,20,35.1
"06 Feb, 2025",01:34 PM,40,3000,339.92,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.07,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,339.98,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.06,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,339.9,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.0,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,339.95,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,339.97,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.01,99,19,34.7
"06 Feb, 2025",01:34 PM,40,3000,339.83,99,19,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.96,99,19,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.9,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.06,99,18,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.87,99,18,34.9
"06 Feb, 2025",01:34 PM,40,3000,339.99,99,19,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.91,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,340.07,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,339.88,99,20,35.0
"06 Feb, 2025",01:34 PM,40,3000,339.88,99,19,35.1
"06 Feb, 2025",01:34 PM,40,3000,339.98,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.02,99,20,35.1
"06 Feb, 2025",01:34 PM,40,3000,339.93,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,340.09,99,19,35.0
"06 Feb, 2025",01:34 PM,40,3000,339.74,99,19,34.8
"06 Feb, 2025",01:34 PM,40,3000,340.09,99,19,34.7
"06 Feb, 2025",01:34 PM,40,3000,340.04,99,19,34.9
"06 Feb, 2025",01:34 PM,40,3000,339.84,99,18,34.7
"06 Feb, 2025",01:34 PM,40,3000,339.88,99,18,34.8
"06 Feb, 2025",01:34 PM,40,3000,339.85,99,19,34.6
"06 Feb, 2025",01:34 PM,40,3000,339.86,99,18,34.6
"06 Feb, 2025",01:34 PM,40,3000,339.8,99,18,34.6
"06 Feb, 2025",01:34 PM,40,3000,339.92,99,18,34.4
"06 Feb, 2025",01:35 PM,40,3000,339.94,99,18,34.3
"06 Feb, 2025",01:35 PM,40,3000,339.74,99,18,34.2
"06 Feb, 2025",01:35 PM,40,3000,339.86,99,18,34.3
"06 Feb, 2025",01:35 PM,40,3000,340.11,99,19,34.3
"06 Feb, 2025",01:35 PM,40,3000,339.84,99,19,34.3
"06 Feb, 2025",01:35 PM,40,3000,340.11,99,19,34.3
"06 Feb, 2025",01:35 PM,40,3000,339.88,99,18,34.2
"06 Feb, 2025",01:35 PM,40,3000,339.8,99,18,34.2
"06 Feb, 2025",01:35 PM,40,3000,340.12,99,18,34.1
"06 Feb, 2025",01:35 PM,40,3000,339.84,99,18,34.1
"06 Feb, 2025",01:35 PM,40,3000,339.8,99,18,34.3
"06 Feb, 2025",01:35 PM,40,3000,339.93,99,18,34.5
"06 Feb, 2025",01:35 PM,40,3000,339.93,99,18,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.74,99,18,34.5
"06 Feb, 2025",01:35 PM,40,3000,339.95,99,18,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.99,99,18,34.8
"06 Feb, 2025",01:35 PM,40,3000,340.07,99,18,34.7
"06 Feb, 2025",01:35 PM,40,3000,339.95,99,18,34.6
"06 Feb, 2025",01:35 PM,40,3000,340.12,99,18,34.5
"06 Feb, 2025",01:35 PM,40,3000,340.0,99,19,34.3
"06 Feb, 2025",01:35 PM,40,3000,339.86,99,18,34.2
"06 Feb, 2025",01:35 PM,40,3000,339.98,99,18,34.1
"06 Feb, 2025",01:35 PM,40,3000,339.94,99,18,34.0
"06 Feb, 2025",01:35 PM,40,3000,339.86,99,18,34.2
"06 Feb, 2025",01:35 PM,40,3000,339.87,99,18,34.3
"06 Feb, 2025",01:35 PM,40,3000,339.93,99,18,34.3
"06 Feb, 2025",01:35 PM,40,3000,340.01,99,18,34.4
"06 Feb, 2025",01:35 PM,40,3000,340.0,99,19,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.82,99,19,34.4
"06 Feb, 2025",01:35 PM,40,3000,339.98,99,18,34.5
"06 Feb, 2025",01:35 PM,40,3000,340.0,99,18,34.5
"06 Feb, 2025",01:35 PM,40,3000,339.96,99,18,34.7
"06 Feb, 2025",01:35 PM,40,3000,339.86,99,19,34.6
"06 Feb, 2025",01:35 PM,40,3000,340.04,99,19,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.82,99,19,34.4
"06 Feb, 2025",01:35 PM,40,3000,339.73,99,19,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.74,99,19,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.9,99,20,34.4
"06 Feb, 2025",01:35 PM,40,3000,339.93,99,20,34.5
"06 Feb, 2025",01:35 PM,40,3000,340.02,99,20,34.7
"06 Feb, 2025",01:35 PM,40,3000,340.11,99,21,34.8
"06 Feb, 2025",01:35 PM,40,3000,339.94,99,21,34.7
"06 Feb, 2025",01:35 PM,40,3000,340.02,99,21,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.74,99,22,34.6
"06 Feb, 2025",01:35 PM,40,3000,340.0,99,22,34.7
"06 Feb, 2025",01:35 PM,40,3000,339.76,99,22,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.83,99,22,34.6
"06 Feb, 2025",01:35 PM,40,3000,340.11,99,22,34.8
"06 Feb, 2025",01:35 PM,40,3000,339.82,99,22,34.8
"06 Feb, 2025",01:35 PM,40,3000,339.73,99,21,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.87,99,21,34.7
"06 Feb, 2025",01:35 PM,40,3000,339.94,99,20,34.7
"06 Feb, 2025",01:35 PM,40,3000,340.09,99,21,34.6
"06 Feb, 2025",01:35 PM,40,3000,340.03,99,21,34.8
"06 Feb, 2025",01:35 PM,40,3000,339.78,99,21,34.7
"06 Feb, 2025",01:35 PM,40,3000,340.08,99,21,34.5
"06 Feb, 2025",01:35 PM,40,3000,339.85,99,21,34.7
"06 Feb, 2025",01:35 PM,40,3000,339.96,99,21,34.6
"06 Feb, 2025",01:35 PM,40,3000,339.8,99,21,34.8
"06 Feb, 2025",01:35 PM,40,3000,339.86,99,21,34.7
"06 Feb, 2025",01:36 PM,40,3000,340.02,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,340.0,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,340.06,99,21,35.0
"06 Feb, 2025",01:36 PM,40,3000,339.73,99,22,35.1
"06 Feb, 2025",01:36 PM,40,3000,339.86,99,22,35.1
"06 Feb, 2025",01:36 PM,40,3000,340.08,99,22,35.0
"06 Feb, 2025",01:36 PM,40,3000,340.09,99,21,35.1
"06 Feb, 2025",01:36 PM,40,3000,340.12,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.95,99,22,35.0
"06 Feb, 2025",01:36 PM,40,3000,339.82,99,22,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.92,99,22,34.9
"06 Feb, 2025",01:36 PM,40,3000,340.12,99,22,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.91,99,22,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.75,99,21,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.94,99,21,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.92,99,21,34.7
"06 Feb, 2025",01:36 PM,40,3000,339.96,99,21,34.7
"06 Feb, 2025",01:36 PM,40,3000,340.01,99,21,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.81,99,21,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.83,99,21,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.77,99,21,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.88,99,21,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.82,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,340.03,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,340.12,99,21,35.0
"06 Feb, 2025",01:36 PM,40,3000,339.92,99,21,35.2
"06 Feb, 2025",01:36 PM,40,3000,340.0,99,20,35.4
"06 Feb, 2025",01:36 PM,40,3000,339.97,99,20,35.3
"06 Feb, 2025",01:36 PM,40,3000,339.95,99,20,35.4
"06 Feb, 2025",01:36 PM,40,3000,339.87,99,20,35.3
"06 Feb, 2025",01:36 PM,40,3000,340.04,99,20,35.2
"06 Feb, 2025",01:36 PM,40,3000,339.87,99,20,35.2
"06 Feb, 2025",01:36 PM,40,3000,340.1,99,20,35.3
"06 Feb, 2025",01:36 PM,40,3000,340.06,99,20,35.2
"06 Feb, 2025",01:36 PM,40,3000,340.0,99,20,35.2
"06 Feb, 2025",01:36 PM,40,3000,339.98,99,20,35.1
"06 Feb, 2025",01:36 PM,40,3000,339.94,99,20,35.0
"06 Feb, 2025",01:36 PM,40,3000,340.04,99,20,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.92,99,20,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.96,99,20,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.83,99,20,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.94,99,20,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.76,99,20,34.8
"06 Feb, 2025",01:36 PM,40,3000,339.73,99,20,34.7
"06 Feb, 2025",01:36 PM,40,3000,340.07,99,20,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.74,99,21,34.7
"06 Feb, 2025",01:36 PM,40,3000,340.1,99,21,34.8
"06 Feb, 2025",01:36 PM,40,3000,340.06,99,21,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.92,99,21,34.6
"06 Feb, 2025",01:36 PM,40,3000,339.73,99,22,34.7
"06 Feb, 2025",01:36 PM,40,3000,339.9,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.93,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,340.07,99,21,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.96,99,21,35.0
"06 Feb, 2025",01:36 PM,40,3000,339.77,99,22,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.93,99,22,34.9
"06 Feb, 2025",01:36 PM,40,3000,339.93,99,22,35.0
"06 Feb, 2025",01:36 PM,40,3000,340.05,99,22,35.1
"06 Feb, 2025",01:36 PM,40,3000,340.02,99,22,35.2
"06 Feb, 2025",01:36 PM,40,3000,339.8,99,22,35.4
"06 Feb, 2025",01:37 PM,40,3000,340.09,99,22,35.4
"06 Feb, 2025",01:37 PM,40,3000,339.92,99,21,35.4
"06 Feb, 2025",01:37 PM,40,3000,339.86,99,21,35.2
"06 Feb, 2025",01:37 PM,40,3000,339.88,99,21,35.2
"06 Feb, 2025",01:37 PM,40,3000,339.73,99,21,35.4
"06 Feb, 2025",01:37 PM,40,3000,339.88,99,21,35.3
"06 Feb, 2025",01:37 PM,40,3000,339.78,99,21,35.5
"06 Feb, 2025",01:37 PM,40,3000,339.9,99,22,35.4
"06 Feb, 2025",01:37 PM,40,3000,339.74,99,22,35.2
"06 Feb, 2025",01:37 PM,40,3000,339.94,99,22,35.4
"06 Feb, 2025",01:37 PM,40,3000,339.76,99,22,35.3
"06 Feb, 2025",01:37 PM,40,3000,339.86,99,22,35.3
"06 Feb, 2025",01:37 PM,40,3000,340.0,99,22,35.1
"06 Feb, 2025",01:37 PM,40,3000,339.96,99,22,35.0
"06 Feb, 2025",01:37 PM,40,3000,339.84,99,22,34.8
"06 Feb, 2025",01:37 PM,40,3000,339.89,99,22,35.0
"06 Feb, 2025",01:37 PM,40,3000,339.74,99,22,35.1
"06 Feb, 2025",01:37 PM,40,3000,339.97,99,23,35.0
"06 Feb, 2025",01:37 PM,40,3000,339.9,99,23,34.9
"06 Feb, 2025",01:37 PM,40,3000,339.87,99,22,34.8
"06 Feb, 2025",01:37 PM,40,3000,339.81,99,22,35.0
"06 Feb, 2025",01:37 PM,40,3000,339.74,99,22,34.8
"06 Feb, 2025",01:37 PM,40,3000,339.94,99,22,34.8
"06 Feb, 2025",01:37 PM,40,3000,340.03,99,22,34.7
"06 Feb, 2025",01:37 PM,40,3000,339.92,99,22,34.6
"06 Feb, 2025",01:37 PM,40,3000,340.07,99,22,34.5
"06 Feb, 2025",01:37 PM,40,3000,339.96,99,22,34.3
"06 Feb, 2025",01:37 PM,40,3000,340.07,99,22,34.4
"06 Feb, 2025",01:37 PM,40,3000,339.83,99,22,34.3
"06 Feb, 2025",01:37 PM,40,3000,340.09,99,22,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.99,99,23,34.1
"06 Feb, 2025",01:37 PM,40,3000,339.75,99,22,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.77,99,23,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.8,99,23,34.1
"06 Feb, 2025",01:37 PM,40,3000,340.05,99,23,34.0
"06 Feb, 2025",01:37 PM,40,3000,339.98,99,23,33.8
"06 Feb, 2025",01:37 PM,40,3000,340.04,99,22,34.0
"06 Feb, 2025",01:37 PM,40,3000,339.84,99,22,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.76,99,22,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.74,99,22,34.4
"06 Feb, 2025",01:37 PM,40,3000,339.87,99,21,34.4
"06 Feb, 2025",01:37 PM,40,3000,339.97,99,22,34.2
"06 Feb, 2025",01:37 PM,40,3000,340.1,99,21,34.3
"06 Feb, 2025",01:37 PM,40,3000,339.87,99,21,34.2
"06 Feb, 2025",01:37 PM,40,3000,340.02,99,21,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.87,99,20,34.3
"06 Feb, 2025",01:37 PM,40,3000,339.9,99,20,34.5
"06 Feb, 2025",01:37 PM,40,3000,340.03,99,21,34.5
"06 Feb, 2025",01:37 PM,40,3000,340.03,99,20,34.6
"06 Feb, 2025",01:37 PM,40,3000,339.85,99,21,34.4
"06 Feb, 2025",01:37 PM,40,3000,339.83,99,20,34.2
"06 Feb, 2025",01:37 PM,40,3000,339.88,99,21,34.4
"06 Feb, 2025",01:37 PM,40,3000,339.9,99,20,34.5
"06 Feb, 2025",01:37 PM,40,3000,340.04,99,20,34.5
"06 Feb, 2025",01:37 PM,40,3000,339.98,99,20,34.6
"06 Feb, 2025",01:37 PM,40,3000,339.86,99,20,34.6
"06 Feb, 2025",01:37 PM,40,3000,340.04,99,20,34.8
"06 Feb, 2025",01:37 PM,40,3000,340.0,99,20,34.8
"06 Feb, 2025",01:37 PM,40,3000,339.85,99,20,35.0
"06 Feb, 2025",01:37 PM,40,3000,339.81,99,20,35.0
"06 Feb, 2025",01:38 PM,40,3000,339.96,99,20,35.2
"06 Feb, 2025",01:38 PM,40,3000,339.92,99,20,35.1
"06 Feb, 2025",01:38 PM,40,3000,339.98,99,21,35.0
"06 Feb, 2025",01:38 PM,40,3000,339.92,99,21,35.2
"06 Feb, 2025",01:38 PM,40,3000,339.85,99,21,35.1
"06 Feb, 2025",01:38 PM,40,3000,339.96,99,21,35.2
"06 Feb, 2025",01:38 PM,40,3000,339.99,99,21,35.0
"06 Feb, 2025",01:38 PM,40,3000,339.96,99,22,34.9
"06 Feb, 2025",01:38 PM,40,3000,339.79,99,21,34.8
"06 Feb, 2025",01:38 PM,40,3000,339.83,99,21,34.9
"06 Feb, 2025",01:38 PM,40,3000,340.01,99,21,35.0
"06 Feb, 2025",01:38 PM,40,3000,339.73,99,21,34.9
"06 Feb, 2025",01:38 PM,40,3000,339.76,99,21,35.1
"06 Feb, 2025",01:38 PM,40,3000,339.75,99,20,34.9
"06 Feb, 2025",01:38 PM,40,3000,339.85,99,20,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.76,99,20,34.8
"06 Feb, 2025",01:38 PM,40,3000,339.74,99,20,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.99,99,20,34.8
"06 Feb, 2025",01:38 PM,40,3000,339.87,99,20,34.9
"06 Feb, 2025",01:38 PM,40,3000,339.92,99,21,34.8
"06 Feb, 2025",01:38 PM,40,3000,340.08,99,20,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.95,99,20,34.6
"06 Feb, 2025",01:38 PM,40,3000,340.12,99,21,34.8
"06 Feb, 2025",01:38 PM,40,3000,339.96,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.72,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,340.02,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.98,99,21,34.8
"06 Feb, 2025",01:38 PM,40,3000,340.01,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.83,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,340.09,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.77,99,21,34.8
"06 Feb, 2025",01:38 PM,40,3000,340.01,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.8,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.95,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,340.11,99,20,34.7
"06 Feb, 2025",01:38 PM,40,3000,340.06,99,20,34.8
"06 Feb, 2025",01:38 PM,40,3000,339.8,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,340.06,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.87,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,340.11,99,21,34.5
"06 Feb, 2025",01:38 PM,40,3000,339.76,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.72,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.75,99,20,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.93,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,340.01,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.75,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.83,99,22,34.6
"06 Feb, 2025",01:38 PM,40,3000,340.06,99,22,34.5
"06 Feb, 2025",01:38 PM,40,3000,340.05,99,22,34.4
"06 Feb, 2025",01:38 PM,40,3000,339.77,99,22,34.4
"06 Feb, 2025",01:38 PM,40,3000,340.06,99,21,34.3
"06 Feb, 2025",01:38 PM,40,3000,340.01,99,22,34.5
"06 Feb, 2025",01:38 PM,40,3000,340.08,99,22,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.73,99,22,34.5
"06 Feb, 2025",01:38 PM,40,3000,340.08,99,21,34.7
"06 Feb, 2025",01:38 PM,40,3000,339.76,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.88,99,21,34.6
"06 Feb, 2025",01:38 PM,40,3000,339.99,99,20,34.4
"06 Feb, 2025",01:38 PM,40,3000,339.73,99,20,34.5
"06 Feb, 2025",01:38 PM,40,3000,339.88,99,21,34.6
"06 Feb, 2025",01:39 PM,40,3000,340.02,99,21,34.7
"06 Feb, 2025",01:39 PM,40,3000,340.02,99,21,34.6
"06 Feb, 2025",01:39 PM,40,3000,340.03,99,21,34.7
"06 Feb, 2025",01:39 PM,40,3000,339.99,99,20,34.9
"06 Feb, 2025",01:39 PM,40,3000,340.03,99,20,34.9
"06 Feb, 2025",01:39 PM,40,3000,340.05,99,20,34.8
"06 Feb, 2025",01:39 PM,40,3000,339.99,99,20,35.0
"06 Feb, 2025",01:39 PM,40,3000,339.9,99,20,35.1
"06 Feb, 2025",01:39 PM,40,3000,340.01,99,21,35.2
"06 Feb, 2025",01:39 PM,40,3000,340.1,99,21,35.2
"06 Feb, 2025",01:39 PM,40,3000,339.74,99,21,35.1
"06 Feb, 2025",01:39 PM,40,3000,339.87,99,20,35.1
"06 Feb, 2025",01:39 PM,40,3000,339.86,99,20,35.1
"06 Feb, 2025",01:39 PM,40,3000,339.73,99,20,34.9
"06 Feb, 2025",01:39 PM,40,3000,339.96,99,20,35.0
"06 Feb, 2025",01:39 PM,40,3000,339.85,99,20,35.2
"06 Feb, 2025",01:39 PM,40,3000,339.74,99,20,35.3
"06 Feb, 2025",01:39 PM,40,3000,339.85,99,21,35.4
"06 Feb, 2025",01:39 PM,40,3000,339.98,99,20,35.4
"06 Feb, 2025",01:39 PM,40,3000,339.84,99,20,35.3
"06 Feb, 2025",01:39 PM,40,3000,339.95,99,19,35.4
"06 Feb, 2025",01:39 PM,40,3000,339.88,99,19,35.5
"06 Feb, 2025",01:39 PM,40,3000,339.89,99,19,35.6
"06 Feb, 2025",01:39 PM,40,3000,340.0,99,20,35.5
"06 Feb, 2025",01:39 PM,40,3000,339.94,99,20,35.4
"06 Feb, 2025",01:39 PM,40,3000,339.91,99,20,35.6
"06 Feb, 2025",01:39 PM,40,3000,339.84,99,20,35.5
"06 Feb, 2025",01:39 PM,40,3000,339.94,99,20,35.3
"06 Feb, 2025",01:39 PM,40,3000,340.0,99,20,35.3
"06 Feb, 2025",01:39 PM,40,3000,339.83,99,20,35.5
"06 Feb, 2025",01:39 PM,40,3000,339.94,99,20,35.6
"06 Feb, 2025",01:39 PM,40,3000,340.08,99,20,35.4
"06 Feb, 2025",01:39 PM,40,3000,340.07,99,19,35.2
"06 Feb, 2025",01:39 PM,40,3000,340.06,99,19,35.3
"06 Feb, 2025",01:39 PM,40,3000,339.9,99,19,35.3
"06 Feb, 2025",01:39 PM,40,3000,339.83,99,19,35.3
"06 Feb, 2025",01:39 PM,40,3000,339.93,99,19,35.5
"06 Feb, 2025",01:39 PM,40,3000,339.92,99,19,35.4
"06 Feb, 2025",01:39 PM,40,3000,339.82,99,19,35.4
"06 Feb, 2025",01:39 PM,40,3000,339.85,99,19,35.6
"06 Feb, 2025",01:39 PM,40,3000,340.08,99,18,35.7
"06 Feb, 2025",01:39 PM,40,3000,339.89,99,18,35.7
"06 Feb, 2025",01:39 PM,40,3000,340.07,99,19,35.8
"06 Feb, 2025",01:39 PM,40,3000,339.72,99,19,36.0
"06 Feb, 2025",01:39 PM,40,3000,340.02,99,18,35.8
"06 Feb, 2025",01:39 PM,40,3000,339.77,99,18,35.8
"06 Feb, 2025",01:39 PM,40,3000,340.05,99,18,35.9
"06 Feb, 2025",01:39 PM,40,3000,339.89,99,18,35.9
"06 Feb, 2025",01:39 PM,40,3000,340.1,99,18,35.8
"06 Feb, 2025",01:39 PM,40,3000,339.74,99,18,35.7
"06 Feb, 2025",01:39 PM,40,3000,340.09,99,18,35.8
"06 Feb, 2025",01:39 PM,40,3000,339.88,99,18,35.9
"06 Feb, 2025",01:39 PM,40,3000,339.74,99,18,36.0
"06 Feb, 2025",01:39 PM,40,3000,339.85,99,18,36.1
"06 Feb, 2025",01:39 PM,40,3000,339.81,99,18,36.2
"06 Feb, 2025",01:39 PM,40,3000,339.94,99,18,36.4
